image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
african-american-runner-resting-under-overpass.jpg,Cansado,0.800872,0.31287113,0.8112316,0.29262987,0.78509265,0.29126424,0.0,0.0,0.75009245,0.2838412,0.80927676,0.3579163,0.69708586,0.34691736,0.80840564,0.49235377,0.65921843,0.48201394,0.79196346,0.6022723,0.65960115,0.62405026,0.7315668,0.4943172,0.65032685,0.48805702,0.7891189,0.6690253,0.6502181,0.6797666,0.79954237,0.8639443,0.6280918,0.89716566
young-woman-outdoors-taking-a-break-from-exercising-hands-on-knees2.jpg,Cansado,0.77259433,0.34114215,0.7830209,0.31044814,0.7446616,0.31555626,0.0,0.0,0.69177634,0.34560326,0.7865181,0.4603734,0.6459199,0.4785093,0.78935224,0.6061295,0.6118943,0.6588618,0.7785725,0.74926895,0.58922184,0.81365955,0.7227801,0.6797628,0.6145078,0.68606275,0.80986744,0.86742055,0.56975263,0.878127,0.0,0.0,0.0,0.0
man-resting-against-wall-at-cross-training-gym.jpg,Cansado,0.60588497,0.49207386,0.611513,0.4818861,0.59927213,0.4819568,0.6212966,0.46510944,0.5877018,0.4655349,0.63329524,0.48820826,0.56993437,0.48469907,0.63508725,0.55326384,0.5560813,0.55246854,0.63196784,0.6167983,0.55699253,0.6167304,0.6158794,0.5764821,0.5714327,0.5753455,0.63604593,0.6650178,0.5597697,0.6627058,0.632622,0.7790529,0.55795926,0.778205
tired-athlete-standing-with-her-hands-on-her-knees.jpg,Cansado,0.49849787,0.2271562,0.5129735,0.20455658,0.4754688,0.19761881,0.0,0.0,0.41728762,0.21294095,0.4836764,0.38799074,0.3356502,0.32337797,0.41122538,0.6155906,0.27883014,0.54633856,0.3621269,0.825413,0.21029396,0.79232347,0.29291514,0.6590096,0.17393108,0.6167417,0.3623189,0.96423537,0.1536315,0.93201053,0.0,0.0,0.0,0.0
angry-young-african-american-man2.jpg,Cansado,0.52337456,0.32032374,0.587049,0.27414292,0.45283952,0.27095914,0.6928041,0.20337723,0.3602185,0.20420139,0.79159045,0.25364932,0.24414086,0.2780764,0.8438731,0.47224367,0.18203643,0.5152715,0.81116647,0.6756596,0.3089086,0.73453057,0.68654925,0.49051636,0.3308117,0.50974655,0.8155353,0.7873321,0.30874324,0.8318174,0.0,0.0,0.0,0.0
image_2483.jpg,Cansado,0.5552254,0.28749433,0.0,0.0,0.53277415,0.27096143,0.0,0.0,0.0,0.0,0.6295681,0.2721251,0.40775707,0.28280622,0.6826679,0.38812903,0.41601112,0.4276533,0.6560244,0.5023237,0.47769615,0.54976183,0.6399961,0.48331487,0.482279,0.48787826,0.664286,0.68092775,0.43978807,0.6810475,0.6978176,0.8850944,0.3734323,0.8814971
female-on-suspension-bridge-in-forest.jpg,Cansado,0.53150266,0.37598413,0.54667246,0.36716002,0.5182734,0.36687446,0.57008463,0.37177527,0.4980021,0.37057933,0.5965163,0.4164974,0.46599472,0.41143855,0.5762359,0.48547325,0.4727978,0.48140514,0.5390054,0.5407629,0.50707006,0.5400249,0.5647092,0.49863416,0.47705737,0.4966166,0.5454775,0.59240305,0.49160945,0.59124726,0.5469199,0.698787,0.47966552,0.6974073
man-resting-after-jogging.jpg,Cansado,0.53326404,0.30039465,0.55006313,0.28432,0.524955,0.27742156,0.58343023,0.29117128,0.51456195,0.2769408,0.61107993,0.37721026,0.48779112,0.36531037,0.6335696,0.5232033,0.46403658,0.504479,0.62487596,0.63786024,0.46432185,0.6286308,0.5822938,0.53250015,0.4941264,0.5222695,0.62019324,0.6995836,0.45756426,0.68542993,0.64793926,0.89059174,0.42336696,0.87654066
woman-taking-a-break-after-jogging.jpg,Cansado,0.50902236,0.2712451,0.52866066,0.2293397,0.49295294,0.22764161,0.57305056,0.21829398,0.47980556,0.22059263,0.64157915,0.3353855,0.4648633,0.34535122,0.7089991,0.59872556,0.4668478,0.59844965,0.73033863,0.8031466,0.48381796,0.7883442,0.6686819,0.5910684,0.54315263,0.6044204,0.7294522,0.8875641,0.4968412,0.8886625,0.0,0.0,0.0,0.0
catching-breath.jpg,Cansado,0.5346739,0.315548,0.0,0.0,0.54287106,0.2957444,0.0,0.0,0.5330284,0.22470391,0.4492891,0.1717286,0.4572245,0.18410785,0.35812202,0.31784397,0.36457023,0.32941565,0.2785543,0.45593458,0.26895812,0.4672935,0.19555554,0.19902493,0.19217715,0.18702269,0.24455675,0.5384476,0.23529264,0.55289495,0.29253626,0.85607386,0.27060294,0.84866196
an-athletic-female-stretches-along-a-historic-highway-on-a-fall-day.jpg,Cansado,0.62021595,0.25680196,0.6333333,0.21657552,0.59359866,0.22724067,0.65483075,0.2137301,0.5530965,0.23864609,0.7031133,0.336424,0.52401024,0.34799463,0.74094015,0.57737964,0.54880935,0.5608848,0.75964195,0.7404481,0.57391185,0.7151822,0.75383043,0.5153292,0.62180954,0.52700984,0.78449374,0.8190154,0.5445407,0.8040597,0.0,0.0,0.0,0.0
young-woman-resting-after-jogging-city-behind.jpg,Cansado,0.6556516,0.16771759,0.69433826,0.13853988,0.61153466,0.13621329,0.73522294,0.16400382,0.5371271,0.15760945,0.7540623,0.33544925,0.42186376,0.30275503,0.760264,0.59365964,0.29149717,0.548653,0.7179336,0.84810686,0.2703123,0.7951568,0.6008275,0.6676498,0.36163405,0.64546406,0.6756914,0.91241986,0.21385282,0.8988875,0.0,0.0,0.0,0.0
cheerful-young-female-athlete.jpg,Cansado,0.53275186,0.24717885,0.5462909,0.2206118,0.4891061,0.2346927,0.0,0.0,0.42863086,0.24555331,0.63089126,0.3056516,0.38661844,0.32509497,0.6467221,0.45772684,0.3726552,0.46486226,0.68108386,0.5753559,0.344747,0.57054937,0.59944814,0.46861506,0.40642744,0.4746069,0.6943572,0.63135123,0.29491404,0.63865787,0.81000656,0.8311212,0.19159535,0.8352426
angry-young-african-american-man3.jpg,Cansado,0.55773056,0.29971415,0.62594765,0.25078246,0.48561,0.2475544,0.7245025,0.19547153,0.3875077,0.1923551,0.80680954,0.26549077,0.2323269,0.28727365,0.8205729,0.48953167,0.16143876,0.54052794,0.76172453,0.71447074,0.27338678,0.7619327,0.65360713,0.5254393,0.28449228,0.53840566,0.7808343,0.8316797,0.26907283,0.8591177,0.0,0.0,0.0,0.0
austria-salzkammergut-lake-irrsee-female-teenager-14-15-on-skates-smiling.jpg,Cansado,0.32322982,0.23121536,0.33923364,0.20418592,0.29571345,0.21789135,0.40578532,0.19404568,0.0,0.0,0.51074094,0.26442143,0.40132916,0.2962252,0.6013851,0.4113425,0.5206478,0.42072964,0.67580557,0.5366869,0.57168466,0.52887076,0.7954948,0.3916006,0.7019203,0.40677452,0.70136905,0.59850526,0.59437424,0.5899401,0.70216763,0.84499776,0.57365507,0.83264
im-putting-in-the-work-to-achieve-my-goals.jpg,Cansado,0.3426739,0.30548212,0.35927328,0.27328798,0.32368878,0.27901664,0.3930197,0.2719551,0.3038498,0.28751013,0.4529324,0.38277155,0.28629237,0.3971903,0.5214486,0.5857133,0.2672035,0.590973,0.53052735,0.7876965,0.26858747,0.7848498,0.4672703,0.5899929,0.3440481,0.59649384,0.52180946,0.8708466,0.27562127,0.8657317,0.0,0.0,0.0,0.0
man-in-museum.jpg,Cansado,0.47569636,0.35016522,0.48236778,0.32942474,0.0,0.0,0.51015633,0.3326831,0.0,0.0,0.5532222,0.39194024,0.5384104,0.38339555,0.60022736,0.524285,0.5917143,0.5112437,0.63776463,0.6156428,0.63703966,0.6060451,0.69439423,0.47652206,0.6784096,0.47376564,0.651137,0.6675995,0.6376762,0.6380094,0.64014417,0.86072856,0.6286736,0.8201742
catching-his-breath.jpg,Cansado,0.54632705,0.33818066,0.54987174,0.3241966,0.5388931,0.32852024,0.56897295,0.30083296,0.0,0.0,0.60795856,0.32296532,0.53920865,0.34844553,0.6477547,0.40598053,0.53894156,0.43655688,0.6497502,0.49814,0.56342614,0.5037176,0.6468026,0.45259133,0.59998614,0.46501476,0.6435582,0.56168205,0.57421434,0.56201774,0.65635335,0.7130661,0.5742008,0.7088597
sportsman-resting-after-running.jpg,Cansado,0.3592415,0.29990634,0.38126802,0.28513294,0.34812793,0.28160307,0.4639354,0.26862592,0.0,0.0,0.6014109,0.27889466,0.38939333,0.29028094,0.7806247,0.3291562,0.42660424,0.35186815,0.7864969,0.44234073,0.4695946,0.43086672,0.75064164,0.3570053,0.57705665,0.36037013,0.8221246,0.5286568,0.45878986,0.5112521,0.9239625,0.73405075,0.34240958,0.72021645
runner-resting-after-training.jpg,Cansado,0.34354854,0.26726404,0.36023027,0.25201395,0.33927438,0.24319522,0.39286312,0.25767478,0.0,0.0,0.4240773,0.32896614,0.30823782,0.31913313,0.4451548,0.45627028,0.29643077,0.4562972,0.42866302,0.5653191,0.3101986,0.569139,0.40727744,0.4772695,0.3278484,0.4739646,0.43297,0.62771714,0.31402987,0.63512594,0.43627328,0.8124084,0.32516283,0.8217879
female-runner-catching-her-breath-during-training.jpg,Cansado,0.42731726,0.36153618,0.43919668,0.33956257,0.42257348,0.34409568,0.4791167,0.342592,0.0,0.0,0.53438634,0.41897634,0.46923152,0.43863046,0.5846569,0.5662752,0.50274765,0.568103,0.6298535,0.6729071,0.5415665,0.65460324,0.6610299,0.54443854,0.6093734,0.55545413,0.6461682,0.7374687,0.56124324,0.7220384,0.6532291,0.9747306,0.5701492,0.94779885
young-woman-resting-while-working-out-with-hand-weights-outdoors.jpg,Cansado,0.3690766,0.22308473,0.38264596,0.20379473,0.35987404,0.20729886,0.41491345,0.21418516,0.0,0.0,0.46639553,0.29070926,0.36943156,0.32260212,0.52280974,0.4155778,0.4148089,0.45093256,0.53057486,0.5274171,0.4594027,0.52884847,0.5684063,0.44400477,0.50282985,0.4629195,0.5431747,0.60912794,0.47936583,0.61828244,0.5434256,0.83796215,0.4983033,0.8210065
woman-in-gym-hands-on-knees-exhausted.jpg,Cansado,0.4767019,0.35810584,0.48377842,0.33758205,0.46713263,0.3388398,0.51556295,0.29494283,0.0,0.0,0.57414633,0.33515322,0.4809628,0.3502622,0.6017098,0.500824,0.50586534,0.4991369,0.61722195,0.64611024,0.52524275,0.6342707,0.64765424,0.5128662,0.58223885,0.5197272,0.6280233,0.70589876,0.5316298,0.6976169,0.6353011,0.9284911,0.5630437,0.9209009
gray-hair-senior-runner-looking-at-the-ocean.jpg,Cansado,0.7286348,0.53930795,0.7341803,0.5347769,0.7255036,0.5352434,0.75052655,0.53470504,0.0,0.0,0.7727633,0.5531236,0.7373806,0.5551903,0.79036003,0.5900399,0.7544489,0.5855676,0.7952327,0.6239763,0.767199,0.6128723,0.8215188,0.5974517,0.79563236,0.59893495,0.7969787,0.64647347,0.769194,0.64171314,0.8063859,0.7010233,0.7735945,0.69280815
a-man-running-in-the-city.jpg,Cansado,0.704753,0.29674047,0.7225787,0.253622,0.6749023,0.25027445,0.0,0.0,0.60231847,0.2381358,0.6849683,0.37313953,0.5030126,0.38242862,0.64950186,0.5936416,0.4273611,0.6423498,0.58374965,0.7947063,0.42509332,0.8710967,0.5330242,0.6016548,0.40929493,0.59869826,0.57501906,0.909559,0.4135048,0.9281432,0.0,0.0,0.0,0.0
057759337.jpg,Cansado,0.50336623,0.4184087,0.51922655,0.39070415,0.48423278,0.38962615,0.55011064,0.3057791,0.0,0.0,0.5945744,0.32444948,0.41052344,0.3046296,0.6925779,0.5289087,0.28414208,0.5086249,0.6969652,0.7679023,0.28798252,0.7542458,0.5642747,0.6439201,0.42366827,0.63805765,0.69845355,0.9295145,0.28821525,0.91826445,0.0,0.0,0.0,0.0
young-woman-athlete-resting-on-outdoor-track.jpg,Cansado,0.4462338,0.3444667,0.44961375,0.31894714,0.43711698,0.32460418,0.48025632,0.2789412,0.0,0.0,0.53573775,0.2971738,0.50650525,0.31319883,0.591084,0.40813163,0.5822196,0.41525406,0.64414364,0.52051926,0.6496223,0.5090131,0.70560586,0.3941505,0.677726,0.4043904,0.6774763,0.58516926,0.63363934,0.5745961,0.68420327,0.8466628,0.63576525,0.8191607
female-jogger-with-hands-on-knees-in-forest.jpg,Cansado,0.55783993,0.22669606,0.0,0.0,0.55265146,0.19626644,0.0,0.0,0.5201586,0.14629874,0.48192313,0.21011266,0.4274478,0.1938118,0.41340348,0.41940245,0.3551779,0.42471072,0.38123348,0.61152,0.3291316,0.6378284,0.2335162,0.39728975,0.18938111,0.38798356,0.35707068,0.6907896,0.3171187,0.7316962,0.0,0.0,0.0,0.0
woman-sports-training-in-the-park.jpg,Cansado,0.6716404,0.32473835,0.6958617,0.29435253,0.6527941,0.29192835,0.74335045,0.2939967,0.63419235,0.29128823,0.7967186,0.41248372,0.6090723,0.40772295,0.8389038,0.6036004,0.5820071,0.59509826,0.8411147,0.7952308,0.6068164,0.8215534,0.78498805,0.6888028,0.6546829,0.6933079,0.8401707,0.8883568,0.6117,0.90231866,0.0,0.0,0.0,0.0
sportswoman-taking-a-breath.jpg,Cansado,0.4584193,0.2043319,0.47206035,0.18391705,0.44550595,0.18417494,0.49567014,0.18937488,0.4288916,0.19073895,0.5252738,0.27917263,0.40390643,0.2881037,0.54378736,0.42881945,0.3887656,0.43635702,0.5462377,0.5479932,0.39075828,0.5453889,0.5116665,0.46783412,0.42368007,0.46631312,0.54473186,0.6690991,0.39021114,0.6628825,0.56606054,0.91175383,0.35488033,0.9063186
young-woman-outdoors-taking-a-break-from-exercising-hands-on-knees.jpg,Cansado,0.6778182,0.34586594,0.70089084,0.3188737,0.66398364,0.31804985,0.74571395,0.33798712,0.65214556,0.33425617,0.7927136,0.46859545,0.6234945,0.46114603,0.81784064,0.6603513,0.60167503,0.65376115,0.82870805,0.84194386,0.6005954,0.8365255,0.77373177,0.7533447,0.6494037,0.74805444,0.83422154,0.9565234,0.5845471,0.94124764,0.0,0.0,0.0,0.0
young-argentinian-woman-tired-after-doing-exercise-in-the-city.jpg,Cansado,0.22480667,0.27983287,0.25402805,0.24983801,0.21799757,0.24082634,0.32070276,0.26864547,0.0,0.0,0.40214106,0.39041144,0.23554471,0.39039078,0.45814312,0.6235067,0.28808972,0.6140295,0.4821717,0.8401048,0.34403005,0.8119804,0.52489364,0.6486963,0.4049609,0.658438,0.51046324,0.9459638,0.35387307,0.9192105,0.0,0.0,0.0,0.0
exhausted-woman-with-hands-on-knees-in-front-of-modern-building.jpg,Cansado,0.5255919,0.2912948,0.5390372,0.27765182,0.5208586,0.27742285,0.56309605,0.29822415,0.0,0.0,0.5968889,0.37223813,0.51569533,0.38642448,0.6296819,0.49651596,0.53155035,0.51260096,0.6455511,0.6102767,0.5499994,0.61652297,0.6448808,0.5225288,0.58317995,0.5303886,0.6580272,0.67074263,0.542811,0.6705876,0.67473316,0.87687576,0.5271044,0.8736818
tired-young-female-boxer-resting-at-punching-bags-in-gym.jpg,Cansado,0.59583354,0.31157815,0.61722827,0.28191173,0.58466727,0.27989239,0.67265,0.27636924,0.0,0.0,0.7434596,0.37270492,0.60817593,0.39746353,0.82594687,0.5804204,0.6133901,0.60894805,0.8632647,0.7382274,0.63875705,0.75767016,0.89028513,0.61620915,0.7889895,0.6338783,0.87487143,0.9554342,0.71328264,0.9305157,0.0,0.0,0.0,0.0
tired-male-athlete-standing-on-steps-at-stadium.jpg,Cansado,0.522408,0.48438492,0.53247947,0.476236,0.52075845,0.47154772,0.55378866,0.48332673,0.0,0.0,0.57491153,0.5331546,0.5043643,0.52789146,0.5872459,0.6330615,0.4897311,0.62344706,0.5804761,0.72266436,0.49101508,0.71971655,0.56294346,0.6504462,0.51241475,0.6482769,0.58113724,0.7705765,0.49238148,0.77194756,0.59405047,0.9179919,0.48678654,0.9201993
boy-balancing-globe-on-neck.jpg,Cansado,0.41257676,0.3686877,0.4040176,0.34516156,0.389362,0.36162612,0.43982846,0.27178216,0.0,0.0,0.58880293,0.2740681,0.4473619,0.3045228,0.6138689,0.4312893,0.49366954,0.43447202,0.6310245,0.58099425,0.5446279,0.5595461,0.7648972,0.42518517,0.6665556,0.4342796,0.6559142,0.6528371,0.5569997,0.634417,0.6798621,0.912707,0.61223936,0.885292
desportiva-mulher-esgotado-apC3B3s-o-exercC3ADcio.jpg,Cansado,0.47148243,0.19133699,0.5014456,0.14791325,0.45018739,0.15089647,0.5529799,0.18547341,0.42981586,0.18580645,0.60942847,0.3764804,0.40020692,0.3646398,0.6417533,0.62181854,0.38824162,0.6032014,0.66172326,0.8378605,0.38148347,0.8061236,0.58579016,0.66847813,0.4397663,0.66286683,0.6459399,0.8826545,0.37947077,0.86877465,0.0,0.0,0.0,0.0
usa-california-newport-beach-woman-resting-and-looking-at-sea.jpg,Cansado,0.30922127,0.44365662,0.0,0.0,0.30487952,0.42676815,0.0,0.0,0.27548915,0.4181849,0.2640591,0.47075588,0.23858942,0.45581448,0.21649265,0.56076366,0.19392374,0.5555317,0.17418584,0.6381091,0.16082329,0.64727324,0.13119635,0.5622691,0.11147101,0.54960763,0.16125126,0.7212346,0.13485873,0.7197427,0.17102629,0.87655383,0.15226543,0.8806359
1000_F_372072985_4p3oc1vukSI6Qaf4xKW4v24gd2mo3kPy.jpg,Cansado,0.6006544,0.22389565,0.6075986,0.1777675,0.5701307,0.20578161,0.63163316,0.1557946,0.53552276,0.21939056,0.7158096,0.28725943,0.56506854,0.3358945,0.7897449,0.54495376,0.626399,0.5494359,0.821226,0.7963753,0.6770788,0.7625943,0.85650295,0.5753958,0.74745995,0.6036028,0.84079665,0.91262513,0.68003553,0.89133185,0.0,0.0,0.0,0.0
images231.jpg,Cansado,0.4458847,0.23935612,0.44995362,0.21489078,0.43895057,0.2177939,0.47936627,0.17612869,0.0,0.0,0.53460443,0.19626838,0.5052196,0.20955618,0.5932356,0.32702994,0.5808879,0.3347329,0.6452088,0.4550641,0.65161335,0.43503168,0.70741147,0.31543443,0.6818651,0.32722014,0.67402315,0.53365326,0.6392839,0.5271987,0.68768805,0.8418255,0.64568084,0.8116784
images247.jpg,Cansado,0.4820458,0.17798364,0.5222715,0.1555647,0.4547792,0.15160838,0.6029209,0.15989208,0.0,0.0,0.68525344,0.24896792,0.39383414,0.25371075,0.7299749,0.4092101,0.3989364,0.41610107,0.7518299,0.54463977,0.3837402,0.54168993,0.70418334,0.41219196,0.48702773,0.41085577,0.75482005,0.615767,0.3665027,0.59570193,0.8110642,0.85869473,0.33745924,0.8332354
images251 (1).jpg,Cansado,0.50590056,0.18344758,0.52124435,0.15946269,0.4971869,0.15920594,0.5550451,0.16792358,0.0,0.0,0.59844244,0.26502466,0.49888587,0.27888203,0.63486934,0.44348228,0.5424244,0.46145517,0.66497403,0.6126968,0.5779959,0.6139108,0.6842079,0.47294468,0.6116613,0.48560485,0.6794471,0.7450527,0.5904973,0.7457375,0.0,0.0,0.0,0.0
images420.jpg,Cansado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67534626,0.25239843,0.6259375,0.23135355,0.507714,0.2781914,0.4533007,0.2180527,0.31682524,0.51981664,0.0,0.0,0.4353709,0.90673524,0.38300145,0.5316783,0.27539292,0.5346165,0.0,0.0,0.26888284,0.9041981,0.0,0.0,0.0,0.0
0262.jpg,Cansado,0.6315871,0.34845653,0.653167,0.3150421,0.6094539,0.31632698,0.68929964,0.31670067,0.58111846,0.3200645,0.73752826,0.45409384,0.5340147,0.45097652,0.74524546,0.6713643,0.52004164,0.66898817,0.726379,0.84096724,0.5241252,0.8504506,0.698614,0.7225914,0.5610445,0.71999514,0.7231846,0.9418201,0.5346997,0.94502866,0.0,0.0,0.0,0.0
0263.jpg,Cansado,0.43214348,0.34483358,0.46221083,0.3135175,0.39587817,0.3222788,0.5362172,0.30473864,0.0,0.0,0.6694541,0.3867216,0.39945745,0.41119945,0.79882103,0.5477227,0.44816834,0.5532629,0.8289478,0.6970154,0.49311274,0.68610555,0.812318,0.5706357,0.60747963,0.586369,0.8678548,0.770595,0.5115349,0.7739203,0.0,0.0,0.48889405,0.98973775
jovem-garota-esportiva-linda-formacao-ao-nascer-do-sol-sobre-a-beira-mar_176420-6332.png,Cansado,0.52087295,0.288642,0.5329027,0.2723426,0.51200765,0.263694,0.0,0.0,0.4851372,0.23712884,0.50544673,0.31781995,0.42932212,0.29519194,0.48073554,0.44838595,0.39784795,0.4456949,0.45019653,0.569022,0.37982422,0.58376807,0.4011625,0.4806788,0.34583768,0.46671492,0.4476488,0.6511631,0.36880985,0.6553191,0.44144657,0.8592201,0.33559093,0.8899792
0141.jpg,Cansado,0.5227352,0.29269636,0.553846,0.27886638,0.5195764,0.27126536,0.6376489,0.2739302,0.0,0.0,0.7269296,0.3298208,0.51261294,0.3307517,0.7864294,0.45790175,0.5253395,0.46853215,0.79532987,0.58260936,0.5452489,0.59599745,0.7394323,0.49328792,0.57652295,0.4939139,0.80546254,0.66434246,0.52250165,0.66572136,0.8645141,0.87050533,0.5232569,0.8978563
0078.jpg,Cansado,0.63134855,0.23290513,0.6497971,0.20086278,0.61416817,0.2026589,0.6882884,0.18874611,0.595343,0.19674245,0.7426516,0.2687126,0.58222455,0.28630874,0.75510913,0.46899614,0.59035575,0.47537586,0.7689781,0.6380324,0.6256826,0.6467668,0.77796054,0.42906663,0.66078424,0.43801892,0.79159117,0.723925,0.623326,0.7238296,0.0,0.0,0.0,0.0
0075.jpg,Cansado,0.41104677,0.19011061,0.42840388,0.16743964,0.3738589,0.17665459,0.0,0.0,0.3051923,0.16260175,0.4730515,0.20700018,0.21205182,0.21613237,0.44933742,0.35597417,0.19812581,0.36426058,0.41305614,0.48998928,0.22426602,0.51200867,0.3392686,0.37791315,0.16659623,0.38026685,0.4101477,0.57657135,0.2436134,0.5835769,0.47807586,0.81713194,0.2519183,0.8372741
images210.jpg,Cansado,0.4467973,0.3034198,0.53120965,0.27265915,0.40691197,0.23667097,0.5866411,0.26858586,0.27798072,0.18817388,0.5356498,0.39848894,0.1896771,0.34992847,0.52933794,0.62139934,0.27763385,0.5771025,0.5438753,0.80581456,0.4597176,0.77129847,0.64254403,0.63508445,0.44576558,0.6291766,0.6355697,0.88648576,0.5214869,0.8762571,0.0,0.0,0.0,0.0
images125.jpg,Cansado,0.47867483,0.21851888,0.49335223,0.18239246,0.4583658,0.19314533,0.5278578,0.17686562,0.43845308,0.20422684,0.5955113,0.2954275,0.4366613,0.32427058,0.6255888,0.5299243,0.47251356,0.5382187,0.63506645,0.736968,0.4962448,0.7310819,0.62502176,0.5760014,0.50895435,0.5905106,0.6548048,0.8802763,0.49190947,0.8819815,0.0,0.0,0.0,0.0
images605.jpg,Cansado,0.35276017,0.41032243,0.35449108,0.37721425,0.30573392,0.40482017,0.3949029,0.34422582,0.260663,0.4056233,0.5338238,0.4080041,0.31322327,0.45162126,0.6986647,0.5624661,0.3363288,0.5937974,0.6780213,0.70801705,0.48006862,0.6888078,0.83947766,0.51984006,0.68660873,0.54228127,0.6681341,0.78724486,0.53189844,0.761194,0.0,0.0,0.0,0.0
images20 (1).jpg,Cansado,0.5052559,0.21370357,0.5136369,0.20588149,0.49892265,0.19056118,0.0,0.0,0.46515542,0.18379423,0.45719543,0.2833223,0.41307718,0.22847132,0.41467056,0.401173,0.36126626,0.34093586,0.3774975,0.5071052,0.32886472,0.4768309,0.32214302,0.39525387,0.28552362,0.36216918,0.36605084,0.59072614,0.3171907,0.5722309,0.36317676,0.82412887,0.30821615,0.8179475
-standing-with-her-hands-on-her-knees-while-taking-a-break-from-a-jog-MC80EK.jpg,Cansado,0.36216685,0.34805986,0.39135543,0.3197221,0.35100144,0.31210956,0.454793,0.32475713,0.0,0.0,0.5253795,0.43622488,0.36333665,0.42495966,0.5647549,0.6378732,0.43711948,0.5905513,0.5902446,0.77747977,0.47737464,0.7311135,0.62034285,0.60584694,0.5056178,0.60636866,0.6007234,0.85133606,0.47298813,0.8282713,0.0,0.0,0.0,0.0
0173.jpg,Cansado,0.42003518,0.23341486,0.43446615,0.19660418,0.39231104,0.20531747,0.45271602,0.20020385,0.34732258,0.22015634,0.4977003,0.34493926,0.28969172,0.34713495,0.5263844,0.58858556,0.26567402,0.57252634,0.5013794,0.8046573,0.2802696,0.7953454,0.4636383,0.638739,0.3184202,0.6378986,0.5137462,0.9292432,0.27084824,0.9167864,0.0,0.0,0.0,0.0
yandex_3695.png,Cansado,0.39408258,0.20037657,0.4128618,0.19411397,0.38962576,0.17582178,0.43023458,0.21928342,0.37151474,0.17274782,0.3973789,0.29918656,0.31818196,0.24666484,0.36264992,0.41994983,0.2778032,0.38329798,0.33046764,0.5328019,0.2414699,0.53104055,0.2780555,0.4330134,0.21636981,0.40422425,0.327112,0.606017,0.22363263,0.6049822,0.33025968,0.8248876,0.19001949,0.8700848
outdoors-against-green-nature-background-listens-music-from-favorite-2G0EK3G.jpg,Cansado,0.49214643,0.17022751,0.5016374,0.15595154,0.4773203,0.15029062,0.0,0.0,0.4347682,0.15494293,0.43699884,0.24076115,0.34813443,0.2143458,0.35923943,0.3532061,0.25705165,0.33056983,0.31997803,0.46168122,0.20206884,0.46451357,0.2581039,0.31280798,0.19285177,0.2903133,0.29202175,0.5180676,0.19268477,0.5115619,0.333288,0.7352816,0.18239844,0.77346486
images331.jpg,Cansado,0.48047918,0.37336117,0.50408876,0.34572965,0.46432656,0.32358083,0.52327317,0.34032705,0.4233986,0.29132512,0.48739004,0.4238595,0.32471794,0.39416817,0.49405822,0.615649,0.22873402,0.6298972,0.4480959,0.8397113,0.23886018,0.86923873,0.31667775,0.58922195,0.20503214,0.5706162,0.40192488,0.9096885,0.23309928,0.926699,0.0,0.0,0.0,0.0
images536.jpg,Cansado,0.49039325,0.29002437,0.50024986,0.27062187,0.47679457,0.27345917,0.51628524,0.25884068,0.45729837,0.266889,0.55554086,0.29915652,0.42569247,0.30888596,0.6043542,0.41728276,0.3922492,0.4230183,0.5882374,0.5159818,0.41352066,0.5440078,0.5455735,0.42221287,0.45513162,0.42471516,0.5822808,0.5826501,0.421236,0.58500326,0.6091278,0.80741197,0.40227765,0.8041141
0130.jpg,Cansado,0.37446925,0.29576388,0.38166445,0.27890897,0.36240053,0.28322437,0.0,0.0,0.34127858,0.28158188,0.40867633,0.3345426,0.3161322,0.33661819,0.40766132,0.45922688,0.30763742,0.45772213,0.3981944,0.5714959,0.3079828,0.5687761,0.38831013,0.49028373,0.32276705,0.48946884,0.40360573,0.6363428,0.30346778,0.6346241,0.4122149,0.82238805,0.2954368,0.82487094
images274.jpg,Cansado,0.4848671,0.3694086,0.5135734,0.3508957,0.46075398,0.3510157,0.56278396,0.35322395,0.4295715,0.35263124,0.6144983,0.43974754,0.38173,0.42693675,0.5897729,0.57494885,0.3738737,0.5439331,0.52325386,0.6587334,0.4502756,0.64558405,0.5556104,0.58871204,0.41066548,0.5792706,0.5092673,0.7182336,0.4331824,0.7087155,0.47785357,0.88773686,0.42309144,0.8887407
images405.jpg,Cansado,0.3618754,0.23353004,0.39430806,0.19389464,0.34581897,0.18531612,0.45833135,0.20667982,0.0,0.0,0.5080344,0.3617733,0.34002793,0.3389678,0.5459592,0.60974926,0.32143492,0.568748,0.5885109,0.7934155,0.3058305,0.75357497,0.5306743,0.62139696,0.40040535,0.6172471,0.6215011,0.89148545,0.28374782,0.8762159,0.0,0.0,0.0,0.0
